index,year,month,day,hour,minute,target_temp
460,2018,2,14,9,15,19
461,2018,2,14,9,30,19
462,2018,2,14,9,45,19
463,2018,2,14,10,0,19
464,2018,2,14,10,15,19
465,2018,2,14,10,30,19
466,2018,2,14,10,45,19
467,2018,2,14,11,0,19
468,2018,2,14,11,15,19
469,2018,2,14,11,30,19
470,2018,2,14,11,45,19
471,2018,2,14,12,0,19
472,2018,2,14,12,15,19
473,2018,2,14,12,30,19
474,2018,2,14,12,45,19
475,2018,2,14,13,0,19
476,2018,2,14,13,15,19
477,2018,2,14,13,30,19
478,2018,2,14,13,45,19
479,2018,2,14,14,0,19
480,2018,2,14,14,15,19
481,2018,2,14,14,30,19
482,2018,2,14,14,45,19
483,2018,2,14,15,0,19
484,2018,2,14,15,15,19
485,2018,2,14,15,30,19
486,2018,2,14,15,45,19
487,2018,2,14,16,0,19
488,2018,2,14,16,15,10
489,2018,2,14,16,30,10
490,2018,2,14,16,45,10
491,2018,2,14,17,0,10
492,2018,2,14,17,15,10
493,2018,2,14,17,30,10
494,2018,2,14,17,45,10
495,2018,2,14,18,0,10
496,2018,2,14,18,15,10
497,2018,2,14,18,30,10
498,2018,2,14,18,45,10
499,2018,2,14,19,0,10
500,2018,2,14,19,15,10
501,2018,2,14,19,30,10
502,2018,2,14,19,45,10
503,2018,2,14,20,0,10
504,2018,2,14,20,15,10
505,2018,2,14,20,30,10
506,2018,2,14,20,45,10
507,2018,2,14,21,0,10
508,2018,2,14,21,15,10
509,2018,2,14,21,30,10
510,2018,2,14,21,45,10
511,2018,2,14,22,0,10
512,2018,2,14,22,15,10
513,2018,2,14,22,30,10
514,2018,2,14,22,45,10
515,2018,2,14,23,0,10
516,2018,2,14,23,15,10
517,2018,2,14,23,30,10
518,2018,2,14,23,45,10
519,2018,2,15,0,0,10
520,2018,2,15,0,15,10
521,2018,2,15,0,30,10
522,2018,2,15,0,45,10
523,2018,2,15,1,0,10
524,2018,2,15,1,15,10
525,2018,2,15,1,30,10
526,2018,2,15,1,45,10
527,2018,2,15,2,0,10
528,2018,2,15,2,15,10
529,2018,2,15,2,30,10
530,2018,2,15,2,45,10
531,2018,2,15,3,0,10
532,2018,2,15,3,15,10
533,2018,2,15,3,30,10
534,2018,2,15,3,45,10
535,2018,2,15,4,0,10
536,2018,2,15,4,15,10
537,2018,2,15,4,30,10
538,2018,2,15,4,45,10
539,2018,2,15,5,0,10.2
540,2018,2,15,5,15,11.73
541,2018,2,15,5,30,13.1
