index,year,month,day,hour,minute,target_temp
590,2018,3,15,14,24,18
591,2018,3,15,14,39,18
592,2018,3,15,14,54,18
593,2018,3,15,15,9,18
594,2018,3,15,15,24,18
595,2018,3,15,15,39,18
596,2018,3,15,15,54,18
597,2018,3,15,16,9,18
598,2018,3,15,16,24,7
599,2018,3,15,16,39,7
600,2018,3,15,16,54,7
601,2018,3,15,17,9,7
602,2018,3,15,17,24,7
603,2018,3,15,17,39,7
604,2018,3,15,17,54,7
605,2018,3,15,18,9,7
606,2018,3,15,18,24,7
607,2018,3,15,18,39,7
608,2018,3,15,18,54,7
609,2018,3,15,19,9,7
610,2018,3,15,19,24,7
611,2018,3,15,19,39,7
612,2018,3,15,19,54,7
613,2018,3,15,20,9,7
614,2018,3,15,20,24,7
615,2018,3,15,20,39,7
616,2018,3,15,20,54,7
617,2018,3,15,21,9,7
618,2018,3,15,21,24,7
619,2018,3,15,21,39,7
620,2018,3,15,21,54,7
621,2018,3,15,22,9,7
622,2018,3,15,22,24,7
623,2018,3,15,22,39,7
624,2018,3,15,22,54,7
625,2018,3,15,23,9,7
626,2018,3,15,23,24,7
627,2018,3,15,23,39,7
628,2018,3,15,23,54,7
629,2018,3,16,0,9,7
630,2018,3,16,0,24,7
631,2018,3,16,0,39,7
632,2018,3,16,0,54,7
633,2018,3,16,1,9,7
634,2018,3,16,1,24,7
635,2018,3,16,1,39,7
636,2018,3,16,1,54,7
637,2018,3,16,2,9,7
638,2018,3,16,2,24,7
639,2018,3,16,2,39,7
640,2018,3,16,2,54,7
641,2018,3,16,3,9,7
642,2018,3,16,3,24,7
643,2018,3,16,3,39,7
644,2018,3,16,3,54,7
645,2018,3,16,4,9,7
646,2018,3,16,4,24,7
647,2018,3,16,4,39,7
648,2018,3,16,4,54,7
649,2018,3,16,5,9,7
650,2018,3,16,5,24,7
651,2018,3,16,5,39,7
652,2018,3,16,5,54,7
653,2018,3,16,6,9,7
654,2018,3,16,6,24,7
655,2018,3,16,6,39,7
656,2018,3,16,6,54,7
657,2018,3,16,7,9,7
658,2018,3,16,7,24,7
659,2018,3,16,7,39,7
660,2018,3,16,7,54,7
661,2018,3,16,8,9,7
662,2018,3,16,8,24,7
663,2018,3,16,8,39,7
664,2018,3,16,8,54,7
665,2018,3,16,9,9,7
666,2018,3,16,9,24,7
667,2018,3,16,9,39,7
668,2018,3,16,9,54,7
669,2018,3,16,10,9,7
670,2018,3,16,10,24,7
671,2018,3,16,10,39,7
672,2018,3,16,10,54,7
673,2018,3,16,11,9,7
674,2018,3,16,11,24,7
675,2018,3,16,11,39,7
676,2018,3,16,11,54,7
677,2018,3,16,12,9,7
678,2018,3,16,12,24,7
679,2018,3,16,12,39,7
680,2018,3,16,12,54,7
681,2018,3,16,13,9,7
682,2018,3,16,13,24,7
683,2018,3,16,13,39,7
684,2018,3,16,13,54,7
685,2018,3,16,14,9,7
686,2018,3,16,14,24,7
687,2018,3,16,14,39,7
688,2018,3,16,14,54,7
689,2018,3,16,15,9,7
690,2018,3,16,15,24,7
691,2018,3,16,15,39,7
692,2018,3,16,15,54,7
693,2018,3,16,16,9,7
694,2018,3,16,16,24,7
695,2018,3,16,16,39,7
696,2018,3,16,16,54,7
697,2018,3,16,17,9,7
698,2018,3,16,17,24,7
699,2018,3,16,17,39,7
700,2018,3,16,17,54,7
701,2018,3,16,18,9,7
702,2018,3,16,18,24,7
703,2018,3,16,18,39,7
704,2018,3,16,18,54,7
705,2018,3,16,19,9,7
706,2018,3,16,19,24,7
707,2018,3,16,19,39,7
708,2018,3,16,19,54,7
709,2018,3,16,20,9,7
710,2018,3,16,20,24,7
711,2018,3,16,20,39,7
712,2018,3,16,20,54,7
713,2018,3,16,21,9,7
714,2018,3,16,21,24,7
715,2018,3,16,21,39,7
716,2018,3,16,21,54,7
717,2018,3,16,22,9,7
718,2018,3,16,22,24,7
719,2018,3,16,22,39,7
720,2018,3,16,22,54,7
721,2018,3,16,23,9,7
722,2018,3,16,23,24,7
723,2018,3,16,23,39,7
724,2018,3,16,23,54,7
725,2018,3,17,0,9,7
726,2018,3,17,0,24,7
727,2018,3,17,0,39,7
728,2018,3,17,0,54,7
729,2018,3,17,1,9,7
730,2018,3,17,1,24,7
731,2018,3,17,1,39,7
732,2018,3,17,1,54,7
733,2018,3,17,2,9,7
734,2018,3,17,2,24,7
735,2018,3,17,2,39,7
736,2018,3,17,2,54,7
737,2018,3,17,3,9,7
738,2018,3,17,3,24,7
739,2018,3,17,3,39,7
740,2018,3,17,3,54,7
741,2018,3,17,4,9,7
742,2018,3,17,4,24,7
743,2018,3,17,4,39,7
